id,active,added_by,added_date,migration_id,login_blocked,login_channel,last_login_date,request_attempt,last_modified_by,login_block_date,login_block_mode,customer_login_id,last_modified_date,login_block_remarks,accessible_channel_id,old_login_access_channel_id,updated_at
1542,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,297,,,2,,2024-08-07 07:05:24.452
1543,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,298,,,2,,2024-08-07 07:05:24.452
1544,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,299,,,2,,2024-08-07 07:05:24.452
1545,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,300,,,2,,2024-08-07 07:05:24.452
1546,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,301,,,2,,2024-08-07 07:05:24.452
1547,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,302,,,2,,2024-08-07 07:05:24.452
1548,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,303,,,2,,2024-08-07 07:05:24.452
1549,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,304,,,2,,2024-08-07 07:05:24.452
1550,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,305,,,2,,2024-08-07 07:05:24.452
1551,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,306,,,2,,2024-08-07 07:05:24.452
1552,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,307,,,2,,2024-08-07 07:05:24.452
1553,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,308,,,2,,2024-08-07 07:05:24.452
1554,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,309,,,2,,2024-08-07 07:05:24.452
1555,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,310,,,2,,2024-08-07 07:05:24.452
1556,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,311,,,2,,2024-08-07 07:05:24.452
1557,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,312,,,2,,2024-08-07 07:05:24.452
1558,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,313,,,2,,2024-08-07 07:05:24.452
1559,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,314,,,2,,2024-08-07 07:05:24.452
1560,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,315,,,2,,2024-08-07 07:05:24.452
1561,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,316,,,2,,2024-08-07 07:05:24.452
1562,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,317,,,2,,2024-08-07 07:05:24.452
1563,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,318,,,2,,2024-08-07 07:05:24.452
1564,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,319,,,2,,2024-08-07 07:05:24.452
1565,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,320,,,2,,2024-08-07 07:05:24.452
1566,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,321,,,2,,2024-08-07 07:05:24.452
1567,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,322,,,2,,2024-08-07 07:05:24.452
1568,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,323,,,2,,2024-08-07 07:05:24.452
1569,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,324,,,2,,2024-08-07 07:05:24.452
1570,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,325,,,2,,2024-08-07 07:05:24.452
1571,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,326,,,2,,2024-08-07 07:05:24.452
1572,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,327,,,2,,2024-08-07 07:05:24.452
1573,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,328,,,2,,2024-08-07 07:05:24.452
1574,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,329,,,2,,2024-08-07 07:05:24.452
1575,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,330,,,2,,2024-08-07 07:05:24.452
1576,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,331,,,2,,2024-08-07 07:05:24.452
1577,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,332,,,2,,2024-08-07 07:05:24.452
1578,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,333,,,2,,2024-08-07 07:05:24.452
1579,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,334,,,2,,2024-08-07 07:05:24.452
1580,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,335,,,2,,2024-08-07 07:05:24.452
1581,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,336,,,2,,2024-08-07 07:05:24.452
1582,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,337,,,2,,2024-08-07 07:05:24.452
1583,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,338,,,2,,2024-08-07 07:05:24.452
1584,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,339,,,2,,2024-08-07 07:05:24.452
1585,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,340,,,2,,2024-08-07 07:05:24.452
1586,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,341,,,2,,2024-08-07 07:05:24.452
1587,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,342,,,2,,2024-08-07 07:05:24.452
1588,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,343,,,2,,2024-08-07 07:05:24.452
1589,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,344,,,2,,2024-08-07 07:05:24.452
1590,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,345,,,2,,2024-08-07 07:05:24.452
1591,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,346,,,2,,2024-08-07 07:05:24.452
1592,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,347,,,2,,2024-08-07 07:05:24.452
1593,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,348,,,2,,2024-08-07 07:05:24.452
1594,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,349,,,2,,2024-08-07 07:05:24.452
1595,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,350,,,2,,2024-08-07 07:05:24.452
1596,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,351,,,2,,2024-08-07 07:05:24.452
1597,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,352,,,2,,2024-08-07 07:05:24.452
1598,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,353,,,2,,2024-08-07 07:05:24.452
1599,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,354,,,2,,2024-08-07 07:05:24.452
1600,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,355,,,2,,2024-08-07 07:05:24.452
1601,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,356,,,2,,2024-08-07 07:05:24.452
1602,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,357,,,2,,2024-08-07 07:05:24.452
1603,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,358,,,2,,2024-08-07 07:05:24.452
1604,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,359,,,2,,2024-08-07 07:05:24.452
1605,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,360,,,2,,2024-08-07 07:05:24.452
1606,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,361,,,2,,2024-08-07 07:05:24.452
1607,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,362,,,2,,2024-08-07 07:05:24.452
1608,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,363,,,2,,2024-08-07 07:05:24.452
1609,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,364,,,2,,2024-08-07 07:05:24.452
1610,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,365,,,2,,2024-08-07 07:05:24.452
1611,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,366,,,2,,2024-08-07 07:05:24.452
1612,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,367,,,2,,2024-08-07 07:05:24.452
1613,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,368,,,2,,2024-08-07 07:05:24.452
1614,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,369,,,2,,2024-08-07 07:05:24.452
1615,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,370,,,2,,2024-08-07 07:05:24.452
1616,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,371,,,2,,2024-08-07 07:05:24.452
1617,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,372,,,2,,2024-08-07 07:05:24.452
1618,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,373,,,2,,2024-08-07 07:05:24.452
1619,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,374,,,2,,2024-08-07 07:05:24.452
1620,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,375,,,2,,2024-08-07 07:05:24.452
1621,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,376,,,2,,2024-08-07 07:05:24.452
1622,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,377,,,2,,2024-08-07 07:05:24.452
1623,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,378,,,2,,2024-08-07 07:05:24.452
1624,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,379,,,2,,2024-08-07 07:05:24.452
1625,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,380,,,2,,2024-08-07 07:05:24.452
1626,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,381,,,2,,2024-08-07 07:05:24.452
1627,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,382,,,2,,2024-08-07 07:05:24.452
1628,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,383,,,2,,2024-08-07 07:05:24.452
1629,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,384,,,2,,2024-08-07 07:05:24.452
1630,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,385,,,2,,2024-08-07 07:05:24.452
1631,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,386,,,2,,2024-08-07 07:05:24.452
1632,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,387,,,2,,2024-08-07 07:05:24.452
1633,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,388,,,2,,2024-08-07 07:05:24.452
1634,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,389,,,2,,2024-08-07 07:05:24.452
1635,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,390,,,2,,2024-08-07 07:05:24.452
1636,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,391,,,2,,2024-08-07 07:05:24.452
1637,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,392,,,2,,2024-08-07 07:05:24.452
1638,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,393,,,2,,2024-08-07 07:05:24.452
1639,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,394,,,2,,2024-08-07 07:05:24.452
1640,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,395,,,2,,2024-08-07 07:05:24.452
1641,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,396,,,2,,2024-08-07 07:05:24.452
1642,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,397,,,2,,2024-08-07 07:05:24.452
1643,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,398,,,2,,2024-08-07 07:05:24.452
1644,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,399,,,2,,2024-08-07 07:05:24.452
1645,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,400,,,2,,2024-08-07 07:05:24.452
1646,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,401,,,2,,2024-08-07 07:05:24.452
1647,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,402,,,2,,2024-08-07 07:05:24.452
1648,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,403,,,2,,2024-08-07 07:05:24.452
1649,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,404,,,2,,2024-08-07 07:05:24.452
1650,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,405,,,2,,2024-08-07 07:05:24.452
1651,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,406,,,2,,2024-08-07 07:05:24.452
1652,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,407,,,2,,2024-08-07 07:05:24.452
1653,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,408,,,2,,2024-08-07 07:05:24.452
1654,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,409,,,2,,2024-08-07 07:05:24.452
1655,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,410,,,2,,2024-08-07 07:05:24.452
1656,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,411,,,2,,2024-08-07 07:05:24.452
1657,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,412,,,2,,2024-08-07 07:05:24.452
1658,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,413,,,2,,2024-08-07 07:05:24.452
1659,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,414,,,2,,2024-08-07 07:05:24.452
1660,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,415,,,2,,2024-08-07 07:05:24.452
1661,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,416,,,2,,2024-08-07 07:05:24.452
1662,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,417,,,2,,2024-08-07 07:05:24.452
1663,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,418,,,2,,2024-08-07 07:05:24.452
1664,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,419,,,2,,2024-08-07 07:05:24.452
1665,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,420,,,2,,2024-08-07 07:05:24.452
1666,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,421,,,2,,2024-08-07 07:05:24.452
1667,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,422,,,2,,2024-08-07 07:05:24.452
1668,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,423,,,2,,2024-08-07 07:05:24.452
1669,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,424,,,2,,2024-08-07 07:05:24.452
1670,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,425,,,2,,2024-08-07 07:05:24.452
1671,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,426,,,2,,2024-08-07 07:05:24.452
1672,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,427,,,2,,2024-08-07 07:05:24.452
1673,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,428,,,2,,2024-08-07 07:05:24.452
1674,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,429,,,2,,2024-08-07 07:05:24.452
1675,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,430,,,2,,2024-08-07 07:05:24.452
1676,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,431,,,2,,2024-08-07 07:05:24.452
1677,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,432,,,2,,2024-08-07 07:05:24.452
1678,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,433,,,2,,2024-08-07 07:05:24.452
1679,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,434,,,2,,2024-08-07 07:05:24.452
1680,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,435,,,2,,2024-08-07 07:05:24.452
1681,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,436,,,2,,2024-08-07 07:05:24.452
1682,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,437,,,2,,2024-08-07 07:05:24.452
1683,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,438,,,2,,2024-08-07 07:05:24.452
1684,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,439,,,2,,2024-08-07 07:05:24.452
1685,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,440,,,2,,2024-08-07 07:05:24.452
1686,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,441,,,2,,2024-08-07 07:05:24.452
1687,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,442,,,2,,2024-08-07 07:05:24.452
1688,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,443,,,2,,2024-08-07 07:05:24.452
1689,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,444,,,2,,2024-08-07 07:05:24.452
1690,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,445,,,2,,2024-08-07 07:05:24.452
1691,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,446,,,2,,2024-08-07 07:05:24.452
1692,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,447,,,2,,2024-08-07 07:05:24.452
1693,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,448,,,2,,2024-08-07 07:05:24.452
1694,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,449,,,2,,2024-08-07 07:05:24.452
1695,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,450,,,2,,2024-08-07 07:05:24.452
1696,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,451,,,2,,2024-08-07 07:05:24.452
1697,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,452,,,2,,2024-08-07 07:05:24.452
1698,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,453,,,2,,2024-08-07 07:05:24.452
1699,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,454,,,2,,2024-08-07 07:05:24.452
1700,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,455,,,2,,2024-08-07 07:05:24.452
1701,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,456,,,2,,2024-08-07 07:05:24.452
1702,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,457,,,2,,2024-08-07 07:05:24.452
1703,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,458,,,2,,2024-08-07 07:05:24.452
1704,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,459,,,2,,2024-08-07 07:05:24.452
1705,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,460,,,2,,2024-08-07 07:05:24.452
1706,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,461,,,2,,2024-08-07 07:05:24.452
1707,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,462,,,2,,2024-08-07 07:05:24.452
1708,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,463,,,2,,2024-08-07 07:05:24.452
1709,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,464,,,2,,2024-08-07 07:05:24.452
1710,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,465,,,2,,2024-08-07 07:05:24.452
1711,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,466,,,2,,2024-08-07 07:05:24.452
1712,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,467,,,2,,2024-08-07 07:05:24.452
1713,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,468,,,2,,2024-08-07 07:05:24.452
1714,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,469,,,2,,2024-08-07 07:05:24.452
1715,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,470,,,2,,2024-08-07 07:05:24.452
1716,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,471,,,2,,2024-08-07 07:05:24.452
1717,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,472,,,2,,2024-08-07 07:05:24.452
1718,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,473,,,2,,2024-08-07 07:05:24.452
1719,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,474,,,2,,2024-08-07 07:05:24.452
1720,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,475,,,2,,2024-08-07 07:05:24.452
1721,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,476,,,2,,2024-08-07 07:05:24.452
1722,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,477,,,2,,2024-08-07 07:05:24.452
1723,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,478,,,2,,2024-08-07 07:05:24.452
1724,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,479,,,2,,2024-08-07 07:05:24.452
1725,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,480,,,2,,2024-08-07 07:05:24.452
1726,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,481,,,2,,2024-08-07 07:05:24.452
1727,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,482,,,2,,2024-08-07 07:05:24.452
1728,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,483,,,2,,2024-08-07 07:05:24.452
1729,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,484,,,2,,2024-08-07 07:05:24.452
1730,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,485,,,2,,2024-08-07 07:05:24.452
1731,Y,1,"Row(member0=Timestamp('2022-12-14 10:09:32'), member1=None)",,N,,,0,,,,486,,,2,,2024-08-07 07:05:24.452
